,presentation_code,name,type,per_item_delta,delta,cost
7353,0906025P0AAAUAU,Riboflavin 100mg capsules,generic,6.33917911430478,2916.70611,30617.17996
7362,0906026M0AAAXAX,Thiamine 50mg/5ml oral solution,generic,149.67353,-401.46689,1299.50807
7374,090602800AAAGAG,Biotin 5mg tablets,generic,-9.87754221202329,-2666.11319,25036.13869
7404,0906040G0AAACAC,"Colecalciferol 3,000unit tablets",generic,1.28702446422131,267.833290000003,6699.99274
7405,0906040G0AAAHAH,"Colecalciferol 3,000unit capsules",generic,-134.295017757576,-2396.52571,1050.77622
7406,0906040G0AAARAR,"Colecalciferol 20,000units/5ml oral suspension",generic,139.34264,139.34264,394.5059
7570,0906040N0AAAMAM,Ergocalciferol 250microgram tablets,generic,2.98029790391321,303.56581,1970.45521
7571,0906040N0AAAPAP,Ergocalciferol 125microgram tablets,generic,0.559395353535354,-94.07528,163.65548
7598,0906050P0AAAAAA,Vitamin E 75unit capsules,generic,10.3815781266444,8590.93661,15576.34245
7599,0906050P0AAABAB,Vitamin E 200unit capsules,generic,-0.458408552396463,673.471850000034,14888.87885
7600,0906050P0AAAFAF,Vitamin E 400unit capsules,generic,-1.9713836674231,-2432.96163999999,15404.74498
7606,0906050T0AAAPAP,Alpha tocopheryl acetate 100mg chewable tablets,generic,-35.8214483261105,-3536.45569,7529.88188
7608,0906060L0AAAGAG,Menadiol 5mg/5ml oral solution,generic,-10.264327583732,-586.905559999999,2286.90557
7609,0906060L0AAAPAP,Menadiol 5mg/5ml oral suspension,generic,0.092699399585932,106.23723,1199.34124
7610,0906060L0AAAQAQ,Menadiol 10mg tablets,generic,-25.6970558234519,-1465.90539,5292.30677
7611,0906060Q0AAACAC,Phytomenadione 10mg tablets,generic,5.87474650010162,9843.75065000001,61954.47026
7612,0906060Q0AAAHAH,Phytomenadione 5mg/5ml oral suspension,generic,0.225269999999909,0.225269999999909,524.4567
7613,0906060Q0AAAXAX,Phytomenadione 20mg/ml oral drops,generic,143.2242975,325.36874,742.58535
7656,0908010ALAAAAAA,"Sucrase 58,000units/5ml oral solution",generic,335.084576666667,1005.25373,3858.34143
7657,0908010C0AAAGAG,Levocarnitine 1.5g/5ml (30%) oral solution paediatric,generic,62.1006309648801,21692.97075,170853.29298
7661,0908010D0AAALAL,Cholesterol 1g oral powder sachets,generic,0.64794400000001,101.63285,495.20537
7664,0908010N0AAABAB,Sodium benzoate 500mg capsules,generic,0.382569999999987,0.382569999999987,890.67662
7665,0908010N0AAAIAI,Sodium benzoate 1g/5ml oral solution,generic,-67.7236286666666,-1018.1514,3059.04814
7666,0908010N0AAAXAX,Sodium benzoate 500mg tablets,generic,-139.25246219697,-2594.2459,10155.37989
7669,0908010P0AAAEAE,Sodium phenylbutyrate 1.25g/5ml oral suspension,generic,-2446.65755733333,-13139.50902,1359.33185
7670,0908010T0AAAAAA,Betaine 500mg tablets,generic,-152.868393333333,-1403.99341,543.13879
7672,0908010Z0AAABAB,L-Carnitine 500mg capsules,generic,-0.700561809523805,-178.49487,845.14933
7673,0908010Z0AAABAB,Levocarnitine 500mg capsules,generic,-0.700561809523805,-178.49487,845.14933
7674,0908010Z0AAABAB,L-Carnitine 500mg capsules,generic,-0.700561809523805,-178.49487,845.14933
7675,0908010Z0AAABAB,Levocarnitine 500mg capsules,generic,-0.700561809523805,-178.49487,845.14933
7800,0911010T0AAAAAA,Taurine 500mg capsules,generic,24.8913706734007,1994.55143,7630.88263
7902,1001010AAAAAJAJ,Meloxicam 15mg orodispersible tablets sugar free,generic,2.75120148348256,158.61576,1763.87939
7903,1001010AAAAAKAK,Meloxicam 7.5mg orodispersible tablets sugar free,generic,-3.77461807326007,-440.75058,1280.39074
7919,1001010C0AAAJAJ,Diclofenac 50mg dispersible tablets sugar free,generic,3.53606802884615,-6.90986000000004,275.11011
7920,1001010C0AAAVAV,Diclofenac 50mg/5ml oral solution,generic,29.3658172222222,883.19641,2121.00452
7956,1001010J0AAADAD,Ibuprofen 200mg tablets film coated,generic,0.268331932985553,3316.28625,38088.0745000001
7957,1001010J0AAADAD,Ibuprofen 200mg caplets,generic,0.268331932985553,3316.28625,38088.0745000001
7958,1001010J0AAADAD,Ibuprofen 200mg tablets sugar coated,generic,0.268331932985553,3316.28625,38088.0745000001
7959,1001010J0AAADAD,Ibuprofen 200mg tablets film coated,generic,0.268331932985553,3316.28625,38088.0745000001
7960,1001010J0AAADAD,Ibuprofen 200mg caplets,generic,0.268331932985553,3316.28625,38088.0745000001
7961,1001010J0AAADAD,Ibuprofen 200mg tablets sugar coated,generic,0.268331932985553,3316.28625,38088.0745000001
7962,1001010J0AAADAD,Ibuprofen 200mg tablets film coated,generic,0.268331932985553,3316.28625,38088.0745000001
7963,1001010J0AAADAD,Ibuprofen 200mg caplets,generic,0.268331932985553,3316.28625,38088.0745000001
7964,1001010J0AAADAD,Ibuprofen 200mg tablets sugar coated,generic,0.268331932985553,3316.28625,38088.0745000001
7965,1001010J0AAAEAE,Ibuprofen 400mg tablets film coated,generic,0.538369624207092,48947.7149799992,344865.452849999
7966,1001010J0AAAEAE,Ibuprofen 400mg tablets sugar coated,generic,0.538369624207092,48947.7149799992,344865.452849999
7967,1001010J0AAAEAE,Ibuprofen 400mg caplets,generic,0.538369624207092,48947.7149799992,344865.452849999
7968,1001010J0AAAEAE,Ibuprofen 400mg tablets film coated,generic,0.538369624207092,48947.7149799992,344865.452849999
7969,1001010J0AAAEAE,Ibuprofen 400mg tablets sugar coated,generic,0.538369624207092,48947.7149799992,344865.452849999
7970,1001010J0AAAEAE,Ibuprofen 400mg caplets,generic,0.538369624207092,48947.7149799992,344865.452849999
7971,1001010J0AAAEAE,Ibuprofen 400mg tablets film coated,generic,0.538369624207092,48947.7149799992,344865.452849999
7972,1001010J0AAAEAE,Ibuprofen 400mg tablets sugar coated,generic,0.538369624207092,48947.7149799992,344865.452849999
7973,1001010J0AAAEAE,Ibuprofen 400mg caplets,generic,0.538369624207092,48947.7149799992,344865.452849999
7974,1001010J0AAAFAF,Ibuprofen 600mg tablets film coated,generic,-0.124780780292168,-1517.95161000015,22305.4103599999
7999,1001010K0AAAQAQ,Indometacin 25mg/5ml oral solution,generic,-32.071622,-320.71622,678.50431
8006,1001010L0AAAAAA,Ketoprofen 50mg capsules,generic,-6.74001,-6.74001,7.4196
8025,1001010Q0AAABAB,Phenylbutazone 100mg tablets,generic,40.3909768181818,1690.55824,2769.4611
8040,1001022Y0AAADAD,Triamcinolone hexacetonide 20mg/1ml suspension for injection ampoules,generic,1.30365357016279,591.640160000001,3832.15416
8042,1001030C0AAAFAF,Hydroxychloroquine 100mg/5ml oral suspension,generic,88.9854485714285,1143.40842,2444.68412
8043,1001030C0AAAFAF,Hydroxychloroquine 100mg/5ml oral solution,generic,88.9854485714285,1143.40842,2444.68412
8044,1001030C0AAAFAF,Hydroxychloroquine 100mg/5ml oral suspension,generic,88.9854485714285,1143.40842,2444.68412
8045,1001030C0AAAFAF,Hydroxychloroquine 100mg/5ml oral solution,generic,88.9854485714285,1143.40842,2444.68412
8046,1001030C0AAAIAI,Hydroxychloroquine 200mg/5ml oral solution,generic,-73.13417625,-873.71381,173.18424
8047,1001030C0AAARAR,Hydroxychloroquine 50mg/5ml oral solution,generic,0.175619999999981,0.175619999999981,408.87475
8048,1001030C0AAARAR,Hydroxychloroquine 50mg/5ml oral suspension,generic,0.175619999999981,0.175619999999981,408.87475
8049,1001030C0AAARAR,Hydroxychloroquine 50mg/5ml oral solution,generic,0.175619999999981,0.175619999999981,408.87475
8050,1001030C0AAARAR,Hydroxychloroquine 50mg/5ml oral suspension,generic,0.175619999999981,0.175619999999981,408.87475
8051,1001030C0AAATAT,Hydroxychloroquine 35mg/5ml oral suspension,generic,0.0707299999999975,164.75864,329.37582
8052,1001030C0AAATAT,Hydroxychloroquine 35mg/5ml oral solution,generic,0.0707299999999975,164.75864,329.37582
8053,1001030C0AAATAT,Hydroxychloroquine 35mg/5ml oral suspension,generic,0.0707299999999975,164.75864,329.37582
8054,1001030C0AAATAT,Hydroxychloroquine 35mg/5ml oral solution,generic,0.0707299999999975,164.75864,329.37582
8065,1001030Q0AAABAB,Tiopronin 250mg tablets,generic,338.15748,1454.81856,1674.99162
8068,1001030U0AAAEAE,Methotrexate 2.5mg/5ml oral solution,generic,-4.99060166666666,-226.28421,422.62481
8069,1001030U0AAAEAE,Methotrexate 2.5mg/5ml oral suspension,generic,-4.99060166666666,-226.28421,422.62481
8070,1001030U0AAAEAE,Methotrexate 2.5mg/5ml oral solution,generic,-4.99060166666666,-226.28421,422.62481
8071,1001030U0AAAEAE,Methotrexate 2.5mg/5ml oral suspension,generic,-4.99060166666666,-226.28421,422.62481
8072,1001030U0AAAIAI,Methotrexate 7.5mg/5ml oral solution,generic,232.91585,708.68277,951.53384
8073,1001030U0AAAIAI,Methotrexate 7.5mg/5ml oral suspension,generic,232.91585,708.68277,951.53384
8074,1001030U0AAAIAI,Methotrexate 7.5mg/5ml oral solution,generic,232.91585,708.68277,951.53384
8075,1001030U0AAAIAI,Methotrexate 7.5mg/5ml oral suspension,generic,232.91585,708.68277,951.53384
8076,1001030U0AAARAR,Methotrexate 15mg/5ml oral suspension,generic,37.73419,-852.59239,694.17556
8077,1001030U0AAARAR,Methotrexate 15mg/5ml oral solution,generic,37.73419,-852.59239,694.17556
8078,1001030U0AAARAR,Methotrexate 15mg/5ml oral suspension,generic,37.73419,-852.59239,694.17556
8079,1001030U0AAARAR,Methotrexate 15mg/5ml oral solution,generic,37.73419,-852.59239,694.17556
8104,1001040A0AAAAAA,Benzbromarone 100mg tablets,generic,-31.3810636917563,-445.69781,3112.32955
8105,1001040C0AAALAL,Allopurinol 300mg/5ml oral solution,generic,-11.23841,-285.01693,152.54992
8106,1001040C0AAAPAP,Allopurinol 100mg/5ml oral solution,generic,27.7281622727273,-33.96794,1050.76078
8107,1001040C0AAAWAW,Allopurinol 100mg/5ml oral suspension,generic,0.121514266522205,-220.70324,2484.41649
8108,1001040C0AAAXAX,Allopurinol 300mg/5ml oral suspension,generic,-0.439547088235301,1034.52069,2533.75682
8112,1001040K0AAAAAA,Probenecid 500mg tablets,generic,-28.4886382723046,-6474.02302,14895.73131
8113,1001040P0AAAAAA,Sulfinpyrazone 100mg tablets,generic,99.836335,-55.29181,254.96448
8114,1001040P0AAABAB,Sulfinpyrazone 200mg tablets,generic,-107.004392571429,-884.17502,337.86068
8115,1001040P0AAACAC,Sulfinpyrazone 200mg tablets,generic,19.0405795555556,527.60912,972.914
8118,1001050A0AAACAC,Glucosamine hydrochloride 1.5g chewable tablets,generic,34.6484423333333,253.67454,482.59397
8119,1001050A0AAADAD,Glucosamine hydrochloride 500mg / Chondroitin 400mg chewable tablets,generic,-27.3429748717949,-495.60294,315.3246
8124,1002010Q0AAAKAK,Pyridostigmine bromide 25mg/5ml oral suspension,generic,162.95279,162.95279,387.73918
8125,1002010Q0AAAKAK,Pyridostigmine bromide 25mg/5ml oral solution,generic,162.95279,162.95279,387.73918
8126,1002010Q0AAAKAK,Pyridostigmine bromide 25mg/5ml oral suspension,generic,162.95279,162.95279,387.73918
8127,1002010Q0AAAKAK,Pyridostigmine bromide 25mg/5ml oral solution,generic,162.95279,162.95279,387.73918
8128,1002010Q0AAANAN,Pyridostigmine bromide 30mg/5ml oral solution,generic,73.7830025,-192.45891,487.59092
8129,1002010Q0AAASAS,Pyridostigmine bromide 15mg/5ml oral suspension,generic,-99.7617416666666,-671.29288,816.73774
8130,1002010Q0AAASAS,Pyridostigmine bromide 15mg/5ml oral solution,generic,-99.7617416666666,-671.29288,816.73774
8131,1002010Q0AAASAS,Pyridostigmine bromide 15mg/5ml oral suspension,generic,-99.7617416666666,-671.29288,816.73774
8132,1002010Q0AAASAS,Pyridostigmine bromide 15mg/5ml oral solution,generic,-99.7617416666666,-671.29288,816.73774
8133,1002010Q0AAAYAY,Pyridostigmine bromide 5mg/5ml oral solution,generic,-52.4613083333333,346.97822,1355.70251
8143,1002020C0AAA1A1,Baclofen 5mg/5ml oral suspension,generic,-0.59288,-3.33307,2.14731
8144,1002020C0AAA3A3,Baclofen 10mg/5ml solution for infusion ampoules,generic,65.0622233333333,455.1316,1039.77972
8148,1002020J0AAAQAQ,Dantrolene 2.5mg/5ml oral suspension,generic,0.167599999999993,-389.87304,390.20824
8149,1002020J0AAAQAQ,Dantrolene 2.5mg/5ml oral solution,generic,0.167599999999993,-389.87304,390.20824
8150,1002020J0AAAQAQ,Dantrolene 2.5mg/5ml oral suspension,generic,0.167599999999993,-389.87304,390.20824
8151,1002020J0AAAQAQ,Dantrolene 2.5mg/5ml oral solution,generic,0.167599999999993,-389.87304,390.20824
8152,1002020J0AAARAR,Dantrolene 25mg/5ml oral solution,generic,9.70532666666665,823.18648,2178.39964
8153,1002020J0AAAUAU,Dantrolene 12.5mg/5ml oral suspension,generic,34.23935,34.23935,373.60239
8154,1002020J0AAAUAU,Dantrolene 12.5mg/5ml oral solution,generic,34.23935,34.23935,373.60239
8155,1002020J0AAAUAU,Dantrolene 12.5mg/5ml oral suspension,generic,34.23935,34.23935,373.60239
8156,1002020J0AAAUAU,Dantrolene 12.5mg/5ml oral solution,generic,34.23935,34.23935,373.60239
8162,1002020T0AAAIAI,Tizanidine 2mg/5ml oral solution,generic,0.37355472727274,-281.20944,2069.1768
8163,1002020T0AAAJAJ,Tizanidine 2mg/5ml oral suspension,generic,2.810251302521,-373.99169,2191.18776
8164,1003010P0AAAAAA,"Hyaluronidase 1,500unit powder for solution for injection ampoules",generic,316.925545,633.85109,887.26389
8178,1003020N0AAAAAA,Methyl salicylate 25% liniment,generic,377.07632,377.07632,389.89265
8220,1103010AJAAACAC,Polihexanide 0.02% eye drops preservative free,generic,169.40513,169.40513,181.0153
8237,1103010T0AAAAAA,Cefuroxime 5% eye drops,generic,-252.13491,-1075.8511,67.31146
8238,1103010T0AAACAC,Cefuroxime 5% eye drops preservative free,generic,154.275415238095,789.98599,1739.6515
8254,1104010S0AAAAAA,Prednisolone sodium phosphate 0.01% eye drops,generic,259.46382,1037.85528,1628.63016
8255,1104010S0AAAFAF,Prednisolone sodium phosphate 0.25% eye drops,generic,53.04643,-105.84145,211.93431
8265,1104010V0AAAAAA,Rimexolone 10mg/ml eye drops,generic,3.155392,-26.30244,10.51985
8324,1106000B0AAA2A2,Acetazolamide 100mg/5ml oral solution,generic,46.0384016666668,-581.71324,1439.65689
8325,1106000B0AAA2A2,Acetazolamide 100mg/5ml oral suspension,generic,46.0384016666668,-581.71324,1439.65689
8326,1106000B0AAA2A2,Acetazolamide 100mg/5ml oral solution,generic,46.0384016666668,-581.71324,1439.65689
8327,1106000B0AAA2A2,Acetazolamide 100mg/5ml oral suspension,generic,46.0384016666668,-581.71324,1439.65689
8328,1106000B0AAASAS,Acetazolamide 125mg/5ml oral solution,generic,-27.5393675,-110.15747,1777.71774
8329,1106000B0AAASAS,Acetazolamide 125mg/5ml oral suspension,generic,-27.5393675,-110.15747,1777.71774
8330,1106000B0AAASAS,Acetazolamide 125mg/5ml oral solution,generic,-27.5393675,-110.15747,1777.71774
8331,1106000B0AAASAS,Acetazolamide 125mg/5ml oral suspension,generic,-27.5393675,-110.15747,1777.71774
8339,1106000K0AAAAAA,Carteolol 1% eye drops,generic,2.7398735,-49.35544,155.32236
8349,1106000X0AAAFAF,Pilocarpine hydrochloride 0.1% eye drops,generic,-63.84974,-637.19388,222.82233
8350,1106000X0AAAIAI,Pilocarpine hydrochloride 6% eye drops,generic,89.053615,-527.01821,705.12544
8351,1106000X0AAASAS,Pilocarpine hydrochloride 1% eye drops preservative free,generic,-104.997565,-371.05566,112.12593
8374,1108010A0AAAAAA,Mercaptamine 0.5% eye drops,generic,0.224379999999996,0.224379999999996,522.37749
8375,1108010A0AAACAC,Mercaptamine 0.55% eye drops,generic,-145.035332070707,1298.04788,7440.26537
8376,1108010A0AAAEAE,Mercaptamine 0.55% eye drops preservative free,generic,54.7402408333331,-1303.97425,3264.83139
8377,1108010AAAAACAC,Ciclosporin 0.2% eye ointment,generic,-48.5302532184751,-202.48465,4406.61083
8378,1108010AAAAALAL,Ciclosporin 0.2% eye ointment preservative free,generic,19.9377559213008,2699.03787,15418.36823
8379,1108010AAAAAMAM,Ciclosporin 0.05% eye drops 0.4ml unit dose preservative free,generic,-23.1058285185185,-1127.39069,6173.84245
8384,1108010C0AAAHAH,Acetylcysteine 5% eye drops preservative free,generic,-483.1582145,-1878.77504,269.28909
8389,1108010F0AAALAL,Hypromellose 0.5% eye drops preservative free,generic,-22.89603,101.9666,249.72526
8399,1108010K0AAA1A1,Sodium chloride 0.9% eye drops preservative free,generic,-393.72841,-1934.05819,376.43648
8400,1108010K0AAAAAA,Sodium chloride 0.9% eye drops,generic,-30.12265,1.56683,47.53422
8401,1108010K0AAAJAJ,Sodium chloride 0.5% eye ointment,generic,-40.19615,-93.19588,109.57028
8402,1108010K0AAAWAW,Sodium chloride 0.5% eye drops,generic,98.31322,98.31322,197.3891
8421,1108030ABAAABAB,Idebenone 150mg capsules,generic,-370.80956,-1484.20752,742.5884
8425,1201010ACAAAAAA,Ciprofloxacin 0.3% ear drops,generic,-51.2760895952381,-2382.7888,4583.86074
8429,1201010C0AAAAAA,Aluminium acetate 8% ear drops,generic,118.659145,237.31829,605.20568
8434,1201010S0AAAAAA,Hydrogen peroxide 1.5% ear drops,generic,15.000325,30.0006500000001,722.58838
8439,1202010C0AAAAAA,Beclometasone 50micrograms/dose nasal spray,generic,-0.0632880350514111,-102705.38592,371303.32718
8447,1202010I0AAADAD,Budesonide 100micrograms/dose nasal spray,generic,0.0763899999999751,0.0763899999999751,177.85007
8456,1202010P0AAAGAG,Sodium cromoglicate 4% nasal spray,generic,0.118194000000001,32.29159,79.84252
8500,1203010T0AAAGAG,Triamcinolone 0.1% oromucosal paste,generic,-1.96377544642858,155.63726,1465.04093
8502,1203020C0AAAAAA,Amphotericin B 10mg lozenges sugar free,generic,37.409905,74.81981,195.13664
8522,1203040AAAAAAAA,Diclofenac 0.74mg/ml mouthwash sugar free,generic,1.65732072649572,-41.93085,186.58282
8524,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash original,generic,0.0228177859766019,802.049649998524,58381.0363099995
8525,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash plain,generic,0.0228177859766019,802.049649998524,58381.0363099995
8526,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash peppermint,generic,0.0228177859766019,802.049649998524,58381.0363099995
8527,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash aniseed,generic,0.0228177859766019,802.049649998524,58381.0363099995
8528,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash alcohol free,generic,0.0228177859766019,802.049649998524,58381.0363099995
8529,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash natural,generic,0.0228177859766019,802.049649998524,58381.0363099995
8530,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash original,generic,0.0228177859766019,802.049649998524,58381.0363099995
8531,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash plain,generic,0.0228177859766019,802.049649998524,58381.0363099995
8532,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash peppermint,generic,0.0228177859766019,802.049649998524,58381.0363099995
8533,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash aniseed,generic,0.0228177859766019,802.049649998524,58381.0363099995
8534,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash alcohol free,generic,0.0228177859766019,802.049649998524,58381.0363099995
8535,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash natural,generic,0.0228177859766019,802.049649998524,58381.0363099995
8536,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash original,generic,0.0228177859766019,802.049649998524,58381.0363099995
8537,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash plain,generic,0.0228177859766019,802.049649998524,58381.0363099995
8538,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash peppermint,generic,0.0228177859766019,802.049649998524,58381.0363099995
8539,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash aniseed,generic,0.0228177859766019,802.049649998524,58381.0363099995
8540,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash alcohol free,generic,0.0228177859766019,802.049649998524,58381.0363099995
8541,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash natural,generic,0.0228177859766019,802.049649998524,58381.0363099995
8542,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash original,generic,0.0228177859766019,802.049649998524,58381.0363099995
8543,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash plain,generic,0.0228177859766019,802.049649998524,58381.0363099995
8544,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash peppermint,generic,0.0228177859766019,802.049649998524,58381.0363099995
8545,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash aniseed,generic,0.0228177859766019,802.049649998524,58381.0363099995
8546,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash alcohol free,generic,0.0228177859766019,802.049649998524,58381.0363099995
8547,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash natural,generic,0.0228177859766019,802.049649998524,58381.0363099995
8548,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash original,generic,0.0228177859766019,802.049649998524,58381.0363099995
8549,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash plain,generic,0.0228177859766019,802.049649998524,58381.0363099995
8550,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash peppermint,generic,0.0228177859766019,802.049649998524,58381.0363099995
8551,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash aniseed,generic,0.0228177859766019,802.049649998524,58381.0363099995
8552,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash alcohol free,generic,0.0228177859766019,802.049649998524,58381.0363099995
8553,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash natural,generic,0.0228177859766019,802.049649998524,58381.0363099995
8554,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash original,generic,0.0228177859766019,802.049649998524,58381.0363099995
8555,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash plain,generic,0.0228177859766019,802.049649998524,58381.0363099995
8556,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash peppermint,generic,0.0228177859766019,802.049649998524,58381.0363099995
8557,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash aniseed,generic,0.0228177859766019,802.049649998524,58381.0363099995
8558,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash alcohol free,generic,0.0228177859766019,802.049649998524,58381.0363099995
8559,1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash natural,generic,0.0228177859766019,802.049649998524,58381.0363099995
8560,1203040E0AAACAC,Chlorhexidine gluconate 0.2% mouthwash peppermint,generic,0.0956896491228054,-6.71813000000003,186.37806
8561,1203040E0AAAHAH,Chlorhexidine gluconate 0.06% / Sodium fluoride 0.05% mouthwash sugar free,generic,0.0804268878718535,13.70717,70.02959
8571,1203040G0AAAAAA,Hexetidine 0.1% mouthwash sugar free,generic,-0.245801935897436,-39.54581,161.18501
8574,1203040P0AAAAAA,Sodium chloride compound mouthwash,generic,-88.91029,-88.91029,136.19156
8576,1203050A0AAABAB,Artificial saliva spray,generic,-0.305055322331631,179.607449999992,4865.43488999999
8628,1302010F0AAANAN,Coconut oil 75% in Emulsifying ointment,generic,-1.09671999999999,-2.19343999999998,250.40287
8629,1302010F0AAAQAQ,Coconut oil 25% in Emulsifying ointment,generic,4.28408981818183,-413.64356,383.97379
8630,1302010K0AAAHAH,Lactic acid 5% in Aqueous cream,generic,43.5741233333334,130.72237,1235.0896
8633,1302010U0AAAFAF,Urea 10% cream,generic,-0.442352246027202,367.739359999974,11687.89098
8634,1302010U0AAAVAV,Urea 25% ointment,generic,-23.7486324175824,-1851.54805,1799.9518
8647,1302010Y0AAAAAA,Hydrous ointment,generic,-0.767585843876749,-1888.46639000001,14793.93802
8649,130201100AAAGAG,Soya oil 82.95% / Lauromacrogols 15% bath oil,generic,-0.11116533921342,16.3496399999997,2006.19985
8681,1302020E0AAAKAK,Zinc and Castor oil cream,generic,0.285877102941176,-2.74935000000002,80.37846
8687,1303000AAAAAFAF,Menthol 5% in Aqueous cream,generic,0.139775387254895,29.7178199999992,1570.14587
8695,1303000D0AAAIAI,Calamine and Glycerin cream,generic,-0.0789196666666667,7.72213,20.48912
8702,1303000Q0AAAAAA,Lidocaine 0.5% gel,generic,50.5396466666667,323.54271,667.39025
8704,1304000B0AAAAAA,Alclometasone 0.05% cream,generic,0.0670795294117652,-7.47547999999999,49.9634
8775,1304000T0AAAAAA,Fludroxycortide 0.0125% cream,generic,-0.0107520385968751,220.241480000006,2257.18967
8823,1305020C0AAARAR,Coal tar solution 10% cream,generic,172.19225,172.19225,427.11427
8824,1305020C0AAAVAV,Coal tar 5% in Hydrous ointment,generic,1.42094363636366,282.35706,1733.72342
8825,1305020C0AAAVAV,Coal tar 5% in White soft paraffin,generic,1.42094363636366,282.35706,1733.72342
8826,1305020C0AAAVAV,Coal tar 5% in Emulsifying ointment,generic,1.42094363636366,282.35706,1733.72342
8827,1305020C0AAAVAV,Coal tar 5% in Hydrous ointment,generic,1.42094363636366,282.35706,1733.72342
8828,1305020C0AAAVAV,Coal tar 5% in White soft paraffin,generic,1.42094363636366,282.35706,1733.72342
8829,1305020C0AAAVAV,Coal tar 5% in Emulsifying ointment,generic,1.42094363636366,282.35706,1733.72342
8830,1305020C0AAAVAV,Coal tar 5% in Hydrous ointment,generic,1.42094363636366,282.35706,1733.72342
8831,1305020C0AAAVAV,Coal tar 5% in White soft paraffin,generic,1.42094363636366,282.35706,1733.72342
8832,1305020C0AAAVAV,Coal tar 5% in Emulsifying ointment,generic,1.42094363636366,282.35706,1733.72342
8898,1305020D0AAABAB,Calcipotriol 50micrograms/g cream,generic,6.46111366666666,43.29712,191.82615
8911,1305020I0AAAHAH,Coal tar solution 10% / Salicylic acid 5% in Betamethasone valerate 0.1% ointment,generic,0.164229999999975,0.164229999999975,382.37406
8951,1306010I0AAAAAA,Erythromycin 2% solution,generic,-0.368230000000001,-0.368230000000001,6.77912
8952,1306010I0AAAEAE,Erythromycin 4% gel,generic,-283.229755,-566.45951,698.74241
8956,1306010M0AAAAAA,Isotretinoin 0.05% gel,generic,0.668279130009775,16.6665399999999,425.31818
8961,1306010T0AAABAB,Salicylic acid 3% / Sulfur 3% ointment,generic,701.159236,-1756.51826,1315.57861
8962,1306010T0AAARAR,Salicylic acid 3% / Sulfur 3% in Aqueous cream,generic,249.26654,590.39979,682.2665
8963,1306010T0AAAUAU,Salicylic acid 2% / Sulfur 2% in Aqueous cream,generic,-0.331981333333331,-93.12765,455.67881
8964,1306010V0AAALAL,Tretinoin 0.01% gel,generic,151.40073,-778.90719,616.55469
8965,1306010V0AAANAN,Tretinoin 0.05% cream,generic,-11.58865,-23.1772999999999,409.70398
9027,1307000Q0AAABAB,Silver nitrate 40% caustic pencils,generic,-0.238358151803363,160.953230000001,1124.19194
9063,1308010U0AAAJAJ,Reflectant Sun Screen beige (Dundee formula) cream,generic,-1.08412245009075,-928.57093,1704.54962
9064,1308010U0AAAKAK,Reflectant Sun Screen coffee (Dundee formula) cream,generic,115.581345,38.82492,141.16682
9065,1308010U0AAALAL,Reflectant Sun Screen coral pink (Dundee formula) cream,generic,-47.232636,-21.33075,121.89087
41008,1310011P0AAAAAA,Neomycin 0.5% cream,generic,-83.108055,-213.38036,2138.36854
