,bnf_code,name,vpid,form,form_indicator,form_size,form_units,unit_of_measure,numerator,numerator_unit_of_measure,denominator,denominator_unit_of_measure,ingredient_count,squ,bnf_name,adq_value,adq_denominator,dose_multiplier,quantity_denominator,adq_per_quantity
118,0103010T0AABBBB,Ranitidine 40mg/5ml oral solution,13080311000001107,Oral solution,Continuous,,,,0.008,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 40mg/5ml,0.3,g,1.0,ml,0.02666666666666667
119,0103010T0AABBBB,Ranitidine 40mg/5ml oral suspension,13080411000001100,Oral suspension,Continuous,,,,0.008,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 40mg/5ml,0.3,g,1.0,ml,0.02666666666666667
120,0103010T0AABCBC,Ranitidine 20mg/5ml oral solution,15649711000001107,Oral solution,Continuous,,,,0.004,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 20mg/5ml,0.3,g,1.0,ml,0.013333333333333334
121,0103010T0AABCBC,Ranitidine 20mg/5ml oral suspension,15649811000001104,Oral suspension,Continuous,,,,0.004,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 20mg/5ml,0.3,g,1.0,ml,0.013333333333333334
122,0103010T0AABDBD,Ranitidine 18mg/5ml oral solution,13060511000001104,Oral solution,Continuous,,,,0.0036,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 18mg/5ml,0.3,g,1.0,ml,0.012
123,0103010T0AABDBD,Ranitidine 18mg/5ml oral suspension,13060611000001100,Oral suspension,Continuous,,,,0.0036,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 18mg/5ml,0.3,g,1.0,ml,0.012
124,0103010T0AABEBE,Ranitidine 16mg/5ml oral solution,13014111000001103,Oral solution,Continuous,,,,0.0032,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 16mg/5ml,0.3,g,1.0,ml,0.010666666666666668
125,0103010T0AABEBE,Ranitidine 16mg/5ml oral suspension,13014211000001109,Oral suspension,Continuous,,,,0.0032,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 16mg/5ml,0.3,g,1.0,ml,0.010666666666666668
126,0103010T0AABHBH,Ranitidine 3mg/5ml oral solution,13080111000001105,Oral solution,Continuous,,,,0.0006,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 3mg/5ml,0.3,g,1.0,ml,0.002
127,0103010T0AABHBH,Ranitidine 3mg/5ml oral suspension,13080211000001104,Oral suspension,Continuous,,,,0.0006,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 3mg/5ml,0.3,g,1.0,ml,0.002
128,0103010T0AABNBN,Ranitidine 12mg/5ml oral solution,15880511000001108,Oral solution,Continuous,,,,0.0024,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 12mg/5ml,0.3,g,1.0,ml,0.008
129,0103010T0AABNBN,Ranitidine 12mg/5ml oral suspension,15880611000001107,Oral suspension,Continuous,,,,0.0024,g,1.0,ml,1.0,ml,Ranitidine HCl_Liq Spec 12mg/5ml,0.3,g,1.0,ml,0.008
130,0103010T0AABQBQ,Ranitidine 5mg/5ml oral solution,13080911000001108,Oral solution,Continuous,,,,0.001,g,1.0,ml,1.0,ml,Ranitidine HCl_Oral Soln 5mg/5ml,0.3,g,1.0,ml,0.0033333333333333335
131,0103010T0AABRBR,Ranitidine 5mg/5ml oral suspension,13081011000001100,Oral suspension,Continuous,,,,0.001,g,1.0,ml,1.0,ml,Ranitidine HCl_Oral Susp 5mg/5ml,0.3,g,1.0,ml,0.0033333333333333335
132,0103010T0BBAAAA,Zantac 150mg tablets,317249006,Tablet,Discrete,1.0,tablet,tablet,0.15,g,,nan,1.0,unit,Zantac_Tab 150mg,0.3,g,1.0,unit,0.5
133,0103010T0BBACAC,Zantac 300mg tablets,317251005,Tablet,Discrete,1.0,tablet,tablet,0.3,g,,nan,1.0,unit,Zantac_Tab 300mg,0.3,g,1.0,unit,1.0
134,0103010T0BBAEAE,Zantac 150mg/10ml syrup,317248003,Oral solution,Discrete,5.0,ml,spoonful,0.015,g,1.0,ml,1.0,ml,Zantac_Syr 150mg/10ml S/F,0.3,g,1.0,ml,0.05
135,0103010T0BBAFAI,Zantac 150mg effervescent tablets,317238000,Effervescent tablet,Discrete,1.0,tablet,tablet,0.15,g,,nan,1.0,unit,Zantac_Tab Eff 150mg,0.3,g,1.0,unit,0.5
136,0103010T0BBAGAJ,Zantac 300mg effervescent tablets,317239008,Effervescent tablet,Discrete,1.0,tablet,tablet,0.3,g,,nan,1.0,unit,Zantac_Tab Eff 300mg,0.3,g,1.0,unit,1.0
137,0103010T0BBAHAP,Zantac 75 tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Zantac 75_Tab 75mg,0.3,g,1.0,unit,0.25
138,0103010T0BBAIAP,Zantac 75 Relief tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Zantac 75 Relief_Tab 75mg,0.3,g,1.0,unit,0.25
139,0103010T0BBAJBK,Zantac 75 Dissolve tablets,4389711000001104,Effervescent tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Zantac 75 Dissolve_Tab Eff 75mg,0.3,g,1.0,unit,0.25
140,0103010T0BBAKBK,Zantac 75 Relief Dissolve tablets,4389711000001104,Effervescent tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Zantac 75 Relief Dissolve_Tab Eff 75mg,0.3,g,1.0,unit,0.25
141,0103010T0BGAAAA,Rantec 150 tablets,317249006,Tablet,Discrete,1.0,tablet,tablet,0.15,g,,nan,1.0,unit,Rantec_Tab 150mg,0.3,g,1.0,unit,0.5
142,0103010T0BGABAC,Rantec 300 tablets,317251005,Tablet,Discrete,1.0,tablet,tablet,0.3,g,,nan,1.0,unit,Rantec_Tab 300mg,0.3,g,1.0,unit,1.0
143,0103010T0BHAAAA,Ranitic 150mg tablets,317249006,Tablet,Discrete,1.0,tablet,tablet,0.15,g,,nan,1.0,unit,Ranitic_Tab 150mg,0.3,g,1.0,unit,0.5
144,0103010T0BHABAC,Ranitic 300mg tablets,317251005,Tablet,Discrete,1.0,tablet,tablet,0.3,g,,nan,1.0,unit,Ranitic_Tab 300mg,0.3,g,1.0,unit,1.0
145,0103010T0BIAAAA,Histac 150mg tablets,317249006,Tablet,Discrete,1.0,tablet,tablet,0.15,g,,nan,1.0,unit,Histac_Tab 150mg,0.3,g,1.0,unit,0.5
146,0103010T0BIABAC,Histac 300mg tablets,317251005,Tablet,Discrete,1.0,tablet,tablet,0.3,g,,nan,1.0,unit,Histac_Tab 300mg,0.3,g,1.0,unit,1.0
147,0103010T0BJAAAA,Ranitil 150mg tablets,317249006,Tablet,Discrete,1.0,tablet,tablet,0.15,g,,nan,1.0,unit,Ranitil_Tab 150mg,0.3,g,1.0,unit,0.5
148,0103010T0BJABAC,Ranitil 300mg tablets,317251005,Tablet,Discrete,1.0,tablet,tablet,0.3,g,,nan,1.0,unit,Ranitil_Tab 300mg,0.3,g,1.0,unit,1.0
149,0103010T0BKAAAP,Ranzac 75mg tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Ranzac_Tab 75mg,0.3,g,1.0,unit,0.25
150,0103010T0BNAAAP,Lloydspharmacy Indigestion Relief 75mg tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Lloyds_Indigest Relief Tab 75mg,0.3,g,1.0,unit,0.25
151,0103010T0BNABAP,Lloydspharmacy Heartburn & Indigestion Relief tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Lloyds_Heartburn & Indigest Relief Tab,0.3,g,1.0,unit,0.25
152,0103010T0BPAAAP,Vivatak Indigestion Relief 75mg tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Vivatak_Tab 75mg,0.3,g,1.0,unit,0.25
153,0103010T0BQABAP,Boots Heartburn Relief 75mg tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Boots_Heartburn Relief Tab 75mg,0.3,g,1.0,unit,0.25
154,0103010T0BTAAAP,Gavilast-P 75mg tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Gavilast-P_Tab 75mg,0.3,g,1.0,unit,0.25
155,0103010T0BUAAAP,Gavilast 75mg tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Gavilast_Tab 75mg,0.3,g,1.0,unit,0.25
156,0103010T0BVAAAP,Ranitidine 75mg tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Nucare_Ranitidine Tab 75mg,0.3,g,1.0,unit,0.25
157,0103010T0BWAAAP,Ranicalm 75mg tablets,354011009,Tablet,Discrete,1.0,tablet,tablet,0.075,g,,nan,1.0,unit,Ranicalm_Tab 75mg,0.3,g,1.0,unit,0.25
158,0103020P0AAAAAA,Pirenzepine 50mg tablets,16197511000001104,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Pirenzepine_Tab 50mg,0.1,g,1.0,unit,0.5
159,0103020P0AAABAB,Pirenzepine 25mg tablets,17663011000001103,Tablet,Discrete,1.0,tablet,tablet,0.025,g,,nan,1.0,unit,Pirenzepine_Tab 25mg,0.1,g,1.0,unit,0.25
160,0103020P0AAACAC,Pirenzepine 100mg tablets,17662911000001106,Tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,1.0,unit,Pirenzepine_Tab 100mg,0.1,g,1.0,unit,1.0
161,0103030S0AAAAAA,Sucralfate 1g tablets,317265007,Tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Sucralfate_Tab 1g,4.0,g,1.0,unit,0.25
162,0103030S0AAABAB,Sucralfate 1g/5ml oral suspension sugar free,317264006,Oral suspension,Discrete,5.0,ml,spoonful,0.2,g,1.0,ml,1.0,ml,Sucralfate_Susp 1g/5ml S/F,4.0,g,1.0,ml,0.05
163,0103030S0AAACAC,Sucralfate 250mg/5ml oral suspension,13395511000001108,Oral suspension,Continuous,,,,0.05,g,1.0,ml,1.0,ml,Sucralfate_Liq Spec 250mg/5ml,4.0,g,1.0,ml,0.0125
164,0103030S0BBAAAA,Antepsin 1g tablets,317265007,Tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Antepsin_Tab 1g,4.0,g,1.0,unit,0.25
165,0103030S0BBABAB,Antepsin 1g/5ml oral suspension,317264006,Oral suspension,Discrete,5.0,ml,spoonful,0.2,g,1.0,ml,1.0,ml,Antepsin_Susp 1g/5ml,4.0,g,1.0,ml,0.05
166,0103030S0BCAAAA,Sulcrate 1g tablets,317265007,Tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Sulcrate_Tab 1g,4.0,g,1.0,unit,0.25
167,0103030S0BDAAAA,Carafate 1g tablets,317265007,Tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Carafate_Tab 1g,4.0,g,1.0,unit,0.25
168,0103030W0BBAAAA,De-Noltab 120mg tablets,317261003,Tablet,Discrete,1.0,tablet,tablet,0.12,g,,nan,1.0,unit,De-Noltab_Tab 120mg,0.48,g,1.0,unit,0.25
169,0103040M0BBAAAA,Cytotec 200microgram tablets,317288008,Tablet,Discrete,1.0,tablet,tablet,0.0002,g,,nan,1.0,unit,Cytotec_Tab 200mcg,0.0008,g,1.0,unit,0.25
170,0103050E0AAAAAA,Esomeprazole 20mg gastro-resistant tablets,317335000,Gastro-resistant tablet,Discrete,1.0,tablet,tablet,0.02,g,,nan,1.0,unit,Esomeprazole_Tab E/C 20mg,0.02,g,1.0,unit,1.0
171,0103050E0AAABAB,Esomeprazole 40mg gastro-resistant tablets,317334001,Gastro-resistant tablet,Discrete,1.0,tablet,tablet,0.04,g,,nan,1.0,unit,Esomeprazole_Tab E/C 40mg,0.02,g,1.0,unit,2.0
172,0103050E0AAADAD,Esomeprazole 40mg/5ml oral suspension,16074011000001103,Oral suspension,Continuous,,,,0.008,g,1.0,ml,1.0,ml,Esomeprazole_Liq Spec 40mg/5ml,0.02,g,1.0,ml,0.4
173,0103050E0AAAFAF,Esomeprazole 20mg gastro-resistant capsules,17631311000001107,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.02,g,,nan,1.0,unit,Esomeprazole_Cap E/C 20mg,0.02,g,1.0,unit,1.0
174,0103050E0AAAGAG,Esomeprazole 40mg gastro-resistant capsules,17631411000001100,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.04,g,,nan,1.0,unit,Esomeprazole_Cap E/C 40mg,0.02,g,1.0,unit,2.0
175,0103050E0BBAAAA,Nexium 20mg gastro-resistant tablets,317335000,Gastro-resistant tablet,Discrete,1.0,tablet,tablet,0.02,g,,nan,1.0,unit,Nexium_Tab 20mg,0.02,g,1.0,unit,1.0
176,0103050E0BBABAB,Nexium 40mg gastro-resistant tablets,317334001,Gastro-resistant tablet,Discrete,1.0,tablet,tablet,0.04,g,,nan,1.0,unit,Nexium_Tab 40mg,0.02,g,1.0,unit,2.0
177,0103050E0BBADAE,Nexium 10mg gastro-resistant granules sachets,16132311000001103,Gastro-resistant granules,Discrete,1.0,sachet,sachet,0.01,g,,nan,1.0,unit,Nexium_Gran Sach G/R 10mg,0.03,g,1.0,unit,0.33333333333333337
178,0103050E0BBAEAA,Nexium 20mg gastro-resistant tablets,317335000,Gastro-resistant tablet,Discrete,1.0,tablet,tablet,0.02,g,,nan,1.0,unit,Nexium_Tab 20mg (Arrow Generics Ltd),0.02,g,1.0,unit,1.0
179,0103050E0BBAFAB,Nexium 40mg gastro-resistant tablets,317334001,Gastro-resistant tablet,Discrete,1.0,tablet,tablet,0.04,g,,nan,1.0,unit,Nexium_Tab 40mg (Arrow Generics Ltd),0.02,g,1.0,unit,2.0
180,0103050E0BBAGAA,Nexium Control 20mg gastro-resistant tablets,317335000,Gastro-resistant tablet,Discrete,1.0,tablet,tablet,0.02,g,,nan,1.0,unit,Nexium Control_Tab 20mg,0.02,g,1.0,unit,1.0
181,0103050E0BCAAAF,Emozul 20mg gastro-resistant capsules,17631311000001107,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.02,g,,nan,1.0,unit,Emozul_Cap E/C 20mg,0.02,g,1.0,unit,1.0
182,0103050E0BCABAG,Emozul 40mg gastro-resistant capsules,17631411000001100,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.04,g,,nan,1.0,unit,Emozul_Cap E/C 40mg,0.02,g,1.0,unit,2.0
183,0103050E0BDAAAF,Ventra 20mg gastro-resistant capsules,17631311000001107,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.02,g,,nan,1.0,unit,Ventra_Cap G/R 20mg,0.02,g,1.0,unit,1.0
184,0103050E0BDABAG,Ventra 40mg gastro-resistant capsules,17631411000001100,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.04,g,,nan,1.0,unit,Ventra_Cap G/R 40mg,0.02,g,1.0,unit,2.0
185,0103050L0AAAAAA,Lansoprazole 30mg gastro-resistant capsules,317309001,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.03,g,,nan,1.0,unit,Lansoprazole_Cap 30mg (E/C Gran),0.02,g,1.0,unit,1.5
186,0103050L0AAABAB,Lansoprazole 15mg gastro-resistant capsules,317310006,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.015,g,,nan,1.0,unit,Lansoprazole_Cap 15mg (E/C Gran),0.02,g,1.0,unit,0.75
187,0103050L0AAAGAG,Lansoprazole 15mg orodispersible tablets,4053411000001103,Orodispersible tablet,Discrete,1.0,tablet,tablet,0.015,g,,nan,1.0,unit,Lansoprazole_Orodisper Tab 15mg,0.02,g,1.0,unit,0.75
188,0103050L0AAAHAH,Lansoprazole 30mg orodispersible tablets,4053511000001104,Orodispersible tablet,Discrete,1.0,tablet,tablet,0.03,g,,nan,1.0,unit,Lansoprazole_Orodisper Tab 30mg,0.02,g,1.0,unit,1.5
189,0103050L0AAAIAI,Lansoprazole 10mg/5ml oral solution,15533711000001104,Oral solution,Continuous,,,,0.002,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 10mg/5ml,0.02,g,1.0,ml,0.1
190,0103050L0AAAIAI,Lansoprazole 10mg/5ml oral suspension,15533811000001107,Oral suspension,Continuous,,,,0.002,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 10mg/5ml,0.02,g,1.0,ml,0.1
191,0103050L0AAAJAJ,Lansoprazole 30mg/5ml oral solution,14014211000001107,Oral solution,Continuous,,,,0.006,g,1.0,ml,1.0,ml,Lansoprazole_Oral Soln 30mg/5ml,0.02,g,1.0,ml,0.3
192,0103050L0AAAKAK,Lansoprazole 3mg/5ml oral solution,15648811000001106,Oral solution,Continuous,,,,0.0006,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 3mg/5ml,0.02,g,1.0,ml,0.029999999999999995
193,0103050L0AAAKAK,Lansoprazole 3mg/5ml oral suspension,15632811000001108,Oral suspension,Continuous,,,,0.0006,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 3mg/5ml,0.02,g,1.0,ml,0.029999999999999995
194,0103050L0AAAMAM,Lansoprazole 15mg/5ml oral solution,15536711000001106,Oral solution,Continuous,,,,0.003,g,1.0,ml,1.0,ml,Lansoprazole_Oral Soln 15mg/5ml,0.02,g,1.0,ml,0.15
195,0103050L0AAANAN,Lansoprazole 7.5mg/5ml oral solution,14796611000001101,Oral solution,Continuous,,,,0.0015,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 7.5mg/5ml,0.02,g,1.0,ml,0.075
196,0103050L0AAANAN,Lansoprazole 7.5mg/5ml oral suspension,14796711000001105,Oral suspension,Continuous,,,,0.0015,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 7.5mg/5ml,0.02,g,1.0,ml,0.075
197,0103050L0AAAPAP,Lansoprazole 4mg/5ml oral solution,15648911000001101,Oral solution,Continuous,,,,0.0008,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 4mg/5ml,0.02,g,1.0,ml,0.04
198,0103050L0AAAPAP,Lansoprazole 4mg/5ml oral suspension,15649011000001105,Oral suspension,Continuous,,,,0.0008,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 4mg/5ml,0.02,g,1.0,ml,0.04
199,0103050L0AAAQAQ,Lansoprazole 5mg/5ml oral solution,13821811000001104,Oral solution,Continuous,,,,0.001,g,1.0,ml,1.0,ml,Lansoprazole_Oral Soln 5mg/5ml,0.02,g,1.0,ml,0.05
200,0103050L0AAARAR,Lansoprazole 10mg oral powder sachets,14742811000001107,Powder,Discrete,1.0,sachet,sachet,0.01,g,,nan,1.0,unit,Lansoprazole_Pdr Sach 10mg,0.02,g,1.0,unit,0.5
201,0103050L0AAASAS,Lansoprazole 20mg/5ml oral solution,15533911000001102,Oral solution,Continuous,,,,0.004,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 20mg/5ml,0.02,g,1.0,ml,0.2
202,0103050L0AAASAS,Lansoprazole 20mg/5ml oral suspension,15534011000001104,Oral suspension,Continuous,,,,0.004,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 20mg/5ml,0.02,g,1.0,ml,0.2
203,0103050L0AAAUAU,Lansoprazole 11mg/5ml oral solution,16036411000001101,Oral solution,Continuous,,,,0.0022,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 11mg/5ml,0.02,g,1.0,ml,0.11
204,0103050L0AAAUAU,Lansoprazole 11mg/5ml oral suspension,16036511000001102,Oral suspension,Continuous,,,,0.0022,g,1.0,ml,1.0,ml,Lansoprazole_Liq Spec 11mg/5ml,0.02,g,1.0,ml,0.11
205,0103050L0AAAWAW,Lansoprazole 50mg/5ml oral suspension,29669711000001105,Oral suspension,Continuous,,,,0.01,g,1.0,ml,1.0,ml,Lansoprazole_Oral Susp 50mg/5ml,0.02,g,1.0,ml,0.5
206,0103050L0AAAXAX,Lansoprazole 15mg/5ml oral suspension,15632711000001100,Oral suspension,Continuous,,,,0.003,g,1.0,ml,1.0,ml,Lansoprazole_Oral Susp 15mg/5ml,0.02,g,1.0,ml,0.15
207,0103050L0AAAYAY,Lansoprazole 30mg/5ml oral suspension,14014311000001104,Oral suspension,Continuous,,,,0.006,g,1.0,ml,1.0,ml,Lansoprazole_Oral Susp 30mg/5ml,0.02,g,1.0,ml,0.3
208,0103050L0AAAZAZ,Lansoprazole 5mg/5ml oral suspension,13821911000001109,Oral suspension,Continuous,,,,0.001,g,1.0,ml,1.0,ml,Lansoprazole_Oral Susp 5mg/5ml,0.02,g,1.0,ml,0.05
209,0103050L0BBAAAA,Zoton 30mg gastro-resistant capsules,317309001,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.03,g,,nan,1.0,unit,Zoton_Cap 30mg (E/C Gran),0.02,g,1.0,unit,1.5
210,0103050L0BBABAB,Zoton 15mg gastro-resistant capsules,317310006,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.015,g,,nan,1.0,unit,Zoton_Cap 15mg (E/C Gran),0.02,g,1.0,unit,0.75
211,0103050L0BBACAD,Zoton 30mg gastro-resistant granules sachets,317312003,Gastro-resistant granules,Discrete,1.0,sachet,sachet,0.03,g,,nan,1.0,unit,Zoton_Gran For Susp Sach 30mg,0.02,g,1.0,unit,1.5
212,0103050L0BBADAG,Zoton FasTab 15mg,4053411000001103,Orodispersible tablet,Discrete,1.0,tablet,tablet,0.015,g,,nan,1.0,unit,Zoton_FasTab Tab 15mg,0.02,g,1.0,unit,0.75
213,0103050L0BBAEAH,Zoton FasTab 30mg,4053511000001104,Orodispersible tablet,Discrete,1.0,tablet,tablet,0.03,g,,nan,1.0,unit,Zoton_FasTab Tab 30mg,0.02,g,1.0,unit,1.5
214,0103050P0AAAAAA,Omeprazole 20mg gastro-resistant capsules,317291008,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.02,g,,nan,1.0,unit,Omeprazole_Cap E/C 20mg,0.02,g,1.0,unit,1.0
215,0103050P0AAAEAE,Omeprazole 40mg gastro-resistant capsules,317295004,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.04,g,,nan,1.0,unit,Omeprazole_Cap E/C 40mg,0.02,g,1.0,unit,2.0
216,0103050P0AAAFAF,Omeprazole 10mg gastro-resistant capsules,317297007,Gastro-resistant capsule,Discrete,1.0,capsule,capsule,0.01,g,,nan,1.0,unit,Omeprazole_Cap E/C 10mg,0.02,g,1.0,unit,0.5
217,0103050P0AAAJAJ,Omeprazole 10mg/5ml oral solution,24351311000001108,Oral solution,Continuous,,,,0.002,g,1.0,ml,1.0,ml,Omeprazole_Oral Soln 10mg/5ml,0.02,g,1.0,ml,0.1
218,0103050P0AAAKAK,Omeprazole 40mg/5ml oral solution,13001811000001105,Oral solution,Continuous,,,,0.008,g,1.0,ml,1.0,ml,Omeprazole_Oral Soln 40mg/5ml,0.02,g,1.0,ml,0.4
219,0103050P0AAALAL,Omeprazole 2.5mg/5ml oral suspension,8670611000001103,Oral suspension,Continuous,,,,0.0005,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 2.5mg/5ml,0.02,g,1.0,ml,0.025
220,0103050P0AAAMAM,Omeprazole 10mg dispersible gastro-resistant tablets,398942003,Gastro-resistant tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Omeprazole_Tab Disper 10mg (E/C Pellets),0.02,g,1.0,unit,0.5
221,0103050P0AAANAN,Omeprazole 20mg dispersible gastro-resistant tablets,398905005,Gastro-resistant tablet,Discrete,1.0,tablet,tablet,0.02,g,,nan,1.0,unit,Omeprazole_Tab Disper 20mg (E/C Pellets),0.02,g,1.0,unit,1.0
222,0103050P0AAAPAP,Omeprazole 40mg dispersible gastro-resistant tablets,398787005,Gastro-resistant tablet,Discrete,1.0,tablet,tablet,0.04,g,,nan,1.0,unit,Omeprazole_Tab Disper 40mg (E/C Pellets),0.02,g,1.0,unit,2.0
223,0103050P0AAAQAQ,Omeprazole 20mg/5ml oral solution,24351411000001101,Oral solution,Continuous,,,,0.004,g,1.0,ml,1.0,ml,Omeprazole_Oral Soln 20mg/5ml,0.02,g,1.0,ml,0.2
224,0103050P0AAARAR,Omeprazole 25mg/5ml oral solution,13001211000001109,Oral solution,Continuous,,,,0.005,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 25mg/5ml,0.02,g,1.0,ml,0.25
225,0103050P0AAARAR,Omeprazole 25mg/5ml oral suspension,13001311000001101,Oral suspension,Continuous,,,,0.005,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 25mg/5ml,0.02,g,1.0,ml,0.25
226,0103050P0AAASAS,Omeprazole 4mg/5ml oral solution,13002011000001107,Oral solution,Continuous,,,,0.0008,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 4mg/5ml,0.02,g,1.0,ml,0.04
227,0103050P0AAASAS,Omeprazole 4mg/5ml oral suspension,13002111000001108,Oral suspension,Continuous,,,,0.0008,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 4mg/5ml,0.02,g,1.0,ml,0.04
228,0103050P0AAAWAW,Omeprazole 50mg/5ml oral solution,13002411000001103,Oral solution,Continuous,,,,0.01,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 50mg/5ml,0.02,g,1.0,ml,0.5
229,0103050P0AAAWAW,Omeprazole 50mg/5ml oral suspension,13002511000001104,Oral suspension,Continuous,,,,0.01,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 50mg/5ml,0.02,g,1.0,ml,0.5
230,0103050P0AAAXAX,Omeprazole 15.5mg/5ml oral solution,13001011000001104,Oral solution,Continuous,,,,0.0031,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 15.5mg/5ml,0.02,g,1.0,ml,0.155
231,0103050P0AAAXAX,Omeprazole 15.5mg/5ml oral suspension,13001111000001103,Oral suspension,Continuous,,,,0.0031,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 15.5mg/5ml,0.02,g,1.0,ml,0.155
232,0103050P0AAAYAY,Omeprazole 500micrograms/5ml oral solution,13002211000001102,Oral solution,Continuous,,,,0.0001,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 500mcg/5ml,0.02,g,1.0,ml,0.005
233,0103050P0AAAYAY,Omeprazole 500micrograms/5ml oral suspension,13002311000001105,Oral suspension,Continuous,,,,0.0001,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 500mcg/5ml,0.02,g,1.0,ml,0.005
234,0103050P0AAAZAZ,Omeprazole 8mg/5ml oral solution,13002611000001100,Oral solution,Continuous,,,,0.0016,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 8mg/5ml,0.02,g,1.0,ml,0.08
235,0103050P0AAAZAZ,Omeprazole 8mg/5ml oral suspension,13002711000001109,Oral suspension,Continuous,,,,0.0016,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 8mg/5ml,0.02,g,1.0,ml,0.08
236,0103050P0AABABA,Omeprazole 2mg/5ml oral solution,13001411000001108,Oral solution,Continuous,,,,0.0004,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 2mg/5ml,0.02,g,1.0,ml,0.02
237,0103050P0AABABA,Omeprazole 2mg/5ml oral suspension,13001511000001107,Oral suspension,Continuous,,,,0.0004,g,1.0,ml,1.0,ml,Omeprazole_Liq Spec 2mg/5ml,0.02,g,1.0,ml,0.02
